rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	90-100	127,0	191,2	AEMMT	128,000	201,700	39,064	1,60	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	26,60	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	14,16	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	80-90	191,2	255,4	AEMMT	128,000	201,700	39,064	67,10	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	73,30	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	44,17	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	11,03	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	70-80	255,4	319,6	AEMMT	128,000	201,700	39,064	30,60	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	0,10	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	32,72	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	53,41	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	60-70	319,6	383,8	AEMMT	128,000	201,700	39,064	0,30	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	8,43	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	34,04	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	50-60	383,8	448,0	AEMMT	128,000	201,700	39,064	0,20	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	0,32	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	1,52	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	40-50	448,0	512,2	AEMMT	128,000	201,700	39,064	0,20	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	0,07	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	30-40	512,2	576,4	AEMMT	128,000	201,700	39,064	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	0,06	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	20-30	576,4	640,6	AEMMT	128,000	201,700	39,064	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	0,06	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	10-20	640,6	704,8	AEMMT	128,000	201,700	39,064	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	0,01	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	127,0	769,0	CommunicationCost	0-10	704,8	769,0	AEMMT	128,000	201,700	39,064	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	109,000	182,300	28,253	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	127,000	160,000	24,545	0,01	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	208,000	226,200	9,647	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	366,0	1920,0	WaitingTime	90-100	366,0	521,4	AEMMT	374,000	417,000	34,442	73,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	371,000	423,500	35,110	81,70	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	385,000	439,300	31,833	10,66	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	561,000	621,500	32,153	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	366,0	1920,0	WaitingTime	80-90	521,4	676,8	AEMMT	374,000	417,000	34,442	23,80	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	371,000	423,500	35,110	16,80	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	385,000	439,300	31,833	36,19	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	561,000	621,500	32,153	6,75	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	366,0	1920,0	WaitingTime	70-80	676,8	832,2	AEMMT	374,000	417,000	34,442	2,90	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	371,000	423,500	35,110	0,80	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	385,000	439,300	31,833	33,04	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	561,000	621,500	32,153	34,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	366,0	1920,0	WaitingTime	60-70	832,2	987,6	AEMMT	374,000	417,000	34,442	0,30	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	371,000	423,500	35,110	0,60	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	385,000	439,300	31,833	13,34	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	561,000	621,500	32,153	28,36	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	366,0	1920,0	WaitingTime	50-60	987,6	1143,0	AEMMT	374,000	417,000	34,442	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	371,000	423,500	35,110	0,10	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	385,000	439,300	31,833	4,65	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	561,000	621,500	32,153	19,87	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	366,0	1920,0	WaitingTime	40-50	1143,0	1298,4	AEMMT	374,000	417,000	34,442	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	371,000	423,500	35,110	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	385,000	439,300	31,833	1,51	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	561,000	621,500	32,153	7,90	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	366,0	1920,0	WaitingTime	30-40	1298,4	1453,8	AEMMT	374,000	417,000	34,442	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	371,000	423,500	35,110	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	385,000	439,300	31,833	0,44	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	561,000	621,500	32,153	2,46	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	366,0	1920,0	WaitingTime	20-30	1453,8	1609,2	AEMMT	374,000	417,000	34,442	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	371,000	423,500	35,110	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	385,000	439,300	31,833	0,13	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	561,000	621,500	32,153	0,24	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
