makespan,loadBalance,flowtime,communicationCost,waitingTime
19.0,1.461538462,110.0,23.0,26.0
30.0,1.153846154,150.0,35.0,51.0
33.0,1.269230769,142.0,34.0,31.0
27.0,1.306451613,125.0,32.0,30.0
24.0,1.285714286,103.0,25.0,20.0
28.0,1.292307692,122.0,36.0,26.0
23.0,1.254545455,114.0,25.0,21.0
25.0,1.293103448,122.0,16.0,25.0
30.0,1.666666667,137.0,24.0,45.0
24.0,1.636363636,114.0,24.0,29.0
34.0,1.324675325,148.0,36.0,40.0
24.0,1.263157895,106.0,20.0,20.0
25.0,1.530612245,121.0,24.0,26.0
27.0,1.208955224,120.0,28.0,25.0
25.0,1.119402985,125.0,35.0,33.0
31.0,1.476190476,153.0,30.0,52.0
28.0,1.272727273,125.0,34.0,29.0
23.0,1.277777778,100.0,29.0,19.0
25.0,1.5,109.0,9.0,18.0
21.0,1.465116279,101.0,25.0,16.0
30.0,1.285714286,133.0,22.0,30.0
25.0,1.339285714,119.0,22.0,28.0
29.0,1.45,133.0,22.0,46.0
29.0,1.242857143,131.0,35.0,34.0
28.0,1.235294118,130.0,24.0,34.0
21.0,1.3125,104.0,15.0,17.0
22.0,1.32,112.0,15.0,26.0
35.0,1.544117647,147.0,32.0,66.0
32.0,1.655172414,148.0,7.0,53.0
30.0,1.267605634,140.0,34.0,40.0
34.0,1.397260274,148.0,35.0,36.0
33.0,1.65,140.0,33.0,45.0
26.0,1.659574468,119.0,30.0,24.0
31.0,1.223684211,143.0,27.0,38.0
26.0,1.95,135.0,23.0,33.0
26.0,1.258064516,120.0,31.0,39.0
24.0,1.309090909,121.0,15.0,25.0
31.0,1.476190476,131.0,26.0,51.0
31.0,1.430769231,129.0,26.0,47.0
24.0,1.714285714,103.0,13.0,27.0
23.0,1.232142857,108.0,30.0,27.0
26.0,1.444444444,132.0,26.0,31.0
30.0,1.232876712,126.0,30.0,35.0
23.0,1.468085106,97.0,19.0,16.0
24.0,1.2,126.0,19.0,29.0
29.0,1.611111111,130.0,31.0,34.0
26.0,1.772727273,137.0,23.0,38.0
26.0,1.56,112.0,25.0,34.0
27.0,1.173913043,131.0,35.0,38.0
20.0,1.276595745,108.0,25.0,24.0
23.0,1.131147541,117.0,31.0,34.0
22.0,1.32,121.0,15.0,35.0
27.0,1.396551724,116.0,30.0,27.0
26.0,1.278688525,120.0,31.0,25.0
30.0,1.232876712,132.0,35.0,29.0
34.0,1.2,153.0,36.0,46.0
34.0,1.436619718,150.0,27.0,57.0
21.0,1.26,114.0,16.0,23.0
27.0,1.35,147.0,20.0,33.0
30.0,1.232876712,139.0,35.0,40.0
20.0,1.363636364,111.0,22.0,34.0
24.0,1.5,103.0,27.0,20.0
25.0,1.630434783,135.0,25.0,36.0
26.0,1.2,122.0,26.0,28.0
26.0,1.392857143,110.0,29.0,25.0
22.0,1.245283019,104.0,27.0,21.0
21.0,1.235294118,110.0,22.0,32.0
23.0,1.232142857,117.0,26.0,22.0
29.0,1.242857143,141.0,29.0,42.0
24.0,1.44,97.0,14.0,21.0
33.0,1.337837838,194.0,32.0,79.0
30.0,1.184210526,142.0,32.0,35.0
26.0,1.258064516,112.0,34.0,30.0
24.0,1.24137931,114.0,26.0,26.0
23.0,1.326923077,100.0,25.0,21.0
28.0,1.527272727,141.0,24.0,36.0
23.0,1.301886792,104.0,19.0,19.0
23.0,1.408163265,99.0,21.0,18.0
29.0,1.526315789,121.0,26.0,31.0
30.0,1.698113208,151.0,24.0,41.0
23.0,1.468085106,109.0,21.0,33.0
28.0,1.527272727,139.0,25.0,34.0
26.0,1.392857143,120.0,22.0,27.0
33.0,1.253164557,159.0,34.0,41.0
23.0,1.352941176,127.0,14.0,31.0
33.0,1.65,162.0,27.0,56.0
22.0,1.941176471,107.0,15.0,26.0
29.0,1.242857143,134.0,18.0,27.0
21.0,1.4,101.0,12.0,18.0
32.0,1.432835821,140.0,25.0,36.0
32.0,1.411764706,137.0,34.0,39.0
24.0,1.411764706,100.0,16.0,21.0
23.0,1.38,97.0,28.0,18.0
27.0,1.372881356,122.0,19.0,28.0
23.0,1.533333333,113.0,24.0,21.0
30.0,1.40625,123.0,32.0,41.0
31.0,1.291666667,135.0,29.0,30.0
29.0,1.12987013,145.0,34.0,42.0
23.0,1.277777778,98.0,29.0,16.0
24.0,1.309090909,101.0,33.0,19.0
26.0,1.238095238,110.0,30.0,19.0
34.0,1.457142857,145.0,26.0,46.0
21.0,1.431818182,102.0,24.0,15.0
27.0,1.446428571,106.0,32.0,24.0
26.0,1.3,112.0,25.0,24.0
27.0,1.653061224,141.0,24.0,37.0
25.0,1.25,111.0,24.0,27.0
26.0,1.278688525,109.0,33.0,31.0
23.0,1.38,98.0,19.0,15.0
29.0,1.426229508,159.0,26.0,52.0
32.0,1.215189873,136.0,25.0,33.0
30.0,1.428571429,132.0,28.0,33.0
31.0,1.823529412,127.0,25.0,51.0
26.0,1.418181818,111.0,20.0,24.0
21.0,1.285714286,99.0,18.0,17.0
27.0,1.528301887,123.0,15.0,38.0
25.0,1.293103448,108.0,34.0,21.0
24.0,1.565217391,124.0,15.0,22.0
21.0,1.285714286,98.0,15.0,21.0
26.0,1.471698113,104.0,26.0,28.0
38.0,1.357142857,176.0,36.0,54.0
34.0,1.64516129,153.0,17.0,44.0
26.0,1.258064516,127.0,31.0,36.0
29.0,1.208333333,146.0,30.0,34.0
27.0,1.265625,132.0,30.0,39.0
29.0,1.279411765,131.0,34.0,29.0
32.0,1.185185185,146.0,25.0,31.0
26.0,1.322033898,113.0,19.0,21.0
20.0,1.578947368,107.0,9.0,29.0
20.0,1.463414634,87.0,14.0,18.0
28.0,1.292307692,118.0,25.0,29.0
27.0,1.265625,118.0,24.0,25.0
26.0,2.363636364,118.0,2.0,38.0
21.0,1.4,105.0,11.0,18.0
25.0,1.41509434,111.0,25.0,29.0
26.0,1.258064516,120.0,37.0,26.0
28.0,1.2,144.0,19.0,36.0
28.0,1.423728814,133.0,30.0,28.0
23.0,1.4375,96.0,21.0,18.0
26.0,1.322033898,122.0,25.0,25.0
24.0,1.180327869,135.0,20.0,38.0
22.0,1.32,97.0,15.0,25.0
31.0,1.453125,138.0,26.0,39.0
28.0,1.5,119.0,25.0,35.0
30.0,1.451612903,123.0,26.0,24.0
28.0,1.35483871,119.0,36.0,29.0
23.0,1.533333333,105.0,26.0,27.0
26.0,1.258064516,119.0,36.0,24.0
27.0,1.5,116.0,18.0,22.0
25.0,1.388888889,113.0,30.0,21.0
29.0,1.474576271,142.0,23.0,27.0
28.0,1.253731343,142.0,15.0,29.0
21.0,1.4,93.0,14.0,21.0
31.0,2.214285714,160.0,19.0,48.0
20.0,1.428571429,98.0,14.0,14.0
24.0,1.2,122.0,15.0,35.0
25.0,1.209677419,132.0,21.0,39.0
40.0,1.290322581,180.0,33.0,71.0
22.0,1.5,108.0,25.0,22.0
32.0,1.333333333,143.0,35.0,39.0
21.0,1.4,86.0,15.0,17.0
25.0,1.666666667,112.0,10.0,35.0
32.0,1.333333333,150.0,22.0,47.0
26.0,1.56,122.0,26.0,38.0
35.0,1.193181818,154.0,37.0,45.0
25.0,1.442307692,115.0,29.0,32.0
19.0,1.295454545,96.0,15.0,17.0
26.0,1.278688525,117.0,29.0,22.0
27.0,1.396551724,112.0,26.0,25.0
20.0,1.428571429,98.0,24.0,14.0
20.0,1.333333333,106.0,9.0,27.0
24.0,1.285714286,124.0,16.0,27.0
26.0,1.278688525,109.0,34.0,24.0
31.0,1.347826087,141.0,25.0,39.0
21.0,1.4,99.0,15.0,16.0
34.0,1.275,157.0,19.0,40.0
26.0,1.591836735,116.0,16.0,36.0
24.0,1.285714286,105.0,33.0,21.0
28.0,1.253731343,120.0,35.0,25.0
29.0,1.403225806,117.0,13.0,28.0
23.0,1.232142857,99.0,19.0,22.0
29.0,1.298507463,124.0,33.0,43.0
33.0,1.356164384,149.0,30.0,41.0
33.0,1.394366197,146.0,35.0,55.0
31.0,1.148148148,161.0,35.0,65.0
31.0,1.430769231,134.0,28.0,33.0
26.0,1.529411765,108.0,27.0,33.0
19.0,1.1875,95.0,15.0,21.0
25.0,1.470588235,109.0,23.0,17.0
28.0,1.555555556,127.0,30.0,26.0
30.0,1.666666667,139.0,23.0,27.0
24.0,1.107692308,127.0,25.0,40.0
25.0,1.119402985,125.0,20.0,34.0
30.0,1.451612903,123.0,33.0,34.0
23.0,1.352941176,92.0,26.0,21.0
25.0,1.315789474,129.0,26.0,30.0
31.0,1.660714286,135.0,32.0,31.0
31.0,1.388059701,136.0,30.0,35.0
24.0,1.2,131.0,25.0,38.0
23.0,1.15,111.0,29.0,35.0
23.0,1.326923077,95.0,20.0,21.0
29.0,1.318181818,129.0,33.0,31.0
25.0,1.293103448,114.0,25.0,23.0
28.0,1.866666667,149.0,23.0,39.0
31.0,1.223684211,134.0,35.0,29.0
25.0,1.293103448,104.0,15.0,23.0
28.0,1.253731343,131.0,25.0,34.0
23.0,1.277777778,108.0,29.0,22.0
26.0,1.471698113,102.0,25.0,21.0
20.0,1.25,109.0,16.0,24.0
23.0,1.4375,107.0,26.0,22.0
31.0,1.430769231,126.0,30.0,27.0
21.0,1.536585366,103.0,16.0,22.0
33.0,1.207317073,138.0,24.0,33.0
26.0,1.5,108.0,27.0,23.0
24.0,1.24137931,115.0,36.0,29.0
30.0,3.0,155.0,0.0,40.0
29.0,1.611111111,143.0,15.0,32.0
30.0,1.168831169,139.0,20.0,28.0
31.0,1.453125,128.0,24.0,35.0
29.0,1.474576271,116.0,19.0,22.0
31.0,1.223684211,132.0,27.0,39.0
27.0,1.5,115.0,14.0,20.0
26.0,1.392857143,118.0,29.0,29.0
27.0,1.528301887,131.0,31.0,44.0
30.0,1.232876712,149.0,31.0,37.0
23.0,1.232142857,98.0,22.0,21.0
29.0,1.611111111,143.0,25.0,28.0
32.0,1.246753247,146.0,27.0,36.0
28.0,1.253731343,122.0,19.0,27.0
27.0,1.528301887,122.0,30.0,25.0
36.0,1.636363636,157.0,7.0,48.0
32.0,1.523809524,166.0,14.0,63.0
26.0,1.444444444,134.0,15.0,33.0
26.0,1.392857143,105.0,32.0,24.0
25.0,1.630434783,118.0,25.0,20.0
35.0,1.193181818,156.0,32.0,47.0
26.0,1.164179104,133.0,35.0,45.0
25.0,1.293103448,107.0,30.0,21.0
23.0,1.4375,106.0,25.0,24.0
28.0,1.272727273,122.0,33.0,26.0
26.0,1.444444444,112.0,26.0,36.0
29.0,1.279411765,131.0,35.0,29.0
28.0,1.448275862,115.0,17.0,28.0
29.0,1.191780822,145.0,19.0,48.0
33.0,1.596774194,149.0,34.0,47.0
29.0,1.101265823,154.0,35.0,47.0
27.0,1.6875,148.0,13.0,45.0
29.0,1.242857143,128.0,28.0,27.0
23.0,1.326923077,92.0,31.0,19.0
30.0,1.323529412,128.0,25.0,29.0
25.0,1.442307692,121.0,20.0,30.0
25.0,1.388888889,111.0,28.0,24.0
23.0,1.326923077,102.0,21.0,25.0
31.0,1.660714286,127.0,26.0,34.0
31.0,1.660714286,158.0,13.0,45.0
29.0,1.380952381,156.0,29.0,57.0
29.0,1.359375,125.0,34.0,27.0
30.0,1.666666667,137.0,23.0,46.0
30.0,1.285714286,133.0,30.0,30.0
29.0,1.225352113,148.0,31.0,36.0
27.0,1.265625,116.0,25.0,31.0
26.0,1.238095238,133.0,30.0,45.0
30.0,1.428571429,158.0,24.0,55.0
25.0,1.388888889,109.0,15.0,22.0
27.0,1.421052632,125.0,28.0,22.0
22.0,1.269230769,102.0,20.0,18.0
26.0,1.902439024,117.0,16.0,36.0
30.0,1.451612903,125.0,17.0,33.0
18.0,1.459459459,88.0,20.0,11.0
31.0,1.273972603,148.0,31.0,47.0
24.0,1.5,118.0,19.0,21.0
21.0,1.340425532,101.0,15.0,21.0
24.0,1.714285714,108.0,14.0,19.0
27.0,1.928571429,131.0,8.0,27.0
25.0,1.442307692,121.0,20.0,30.0
32.0,1.28,142.0,20.0,43.0
25.0,1.315789474,108.0,19.0,26.0
35.0,1.52173913,150.0,21.0,34.0
28.0,1.253731343,120.0,23.0,33.0
23.0,1.568181818,98.0,29.0,15.0
24.0,1.309090909,106.0,26.0,20.0
29.0,1.338461538,134.0,26.0,49.0
25.0,1.41509434,118.0,17.0,27.0
26.0,1.418181818,114.0,26.0,27.0
24.0,1.24137931,132.0,26.0,31.0
25.0,1.363636364,113.0,24.0,21.0
29.0,1.403225806,120.0,29.0,24.0
21.0,1.5,100.0,19.0,23.0
25.0,1.829268293,117.0,22.0,34.0
26.0,1.5,130.0,26.0,25.0
21.0,1.26,113.0,16.0,22.0
19.0,1.461538462,95.0,22.0,12.0
28.0,1.37704918,113.0,31.0,26.0
22.0,1.5,110.0,25.0,23.0
22.0,1.346938776,98.0,28.0,15.0
23.0,1.326923077,99.0,27.0,18.0
23.0,1.277777778,111.0,28.0,34.0
21.0,1.26,99.0,19.0,17.0
25.0,1.785714286,119.0,18.0,33.0
33.0,1.596774194,155.0,36.0,45.0
26.0,1.3,124.0,25.0,31.0
28.0,1.37704918,128.0,28.0,32.0
25.0,1.5,127.0,25.0,24.0
29.0,1.208333333,141.0,33.0,41.0
24.0,1.263157895,111.0,25.0,25.0
36.0,1.5,150.0,26.0,47.0
34.0,1.47826087,175.0,30.0,58.0
29.0,1.526315789,145.0,24.0,38.0
29.0,1.242857143,129.0,20.0,32.0
24.0,1.469387755,122.0,24.0,34.0
20.0,1.395348837,103.0,23.0,18.0
31.0,1.223684211,128.0,25.0,35.0
30.0,1.428571429,120.0,31.0,39.0
30.0,1.428571429,124.0,35.0,35.0
23.0,1.169491525,125.0,19.0,30.0
27.0,1.208955224,133.0,31.0,38.0
24.0,1.142857143,133.0,31.0,36.0
21.0,1.431818182,93.0,25.0,16.0
25.0,1.209677419,112.0,34.0,21.0
28.0,1.527272727,130.0,24.0,34.0
25.0,1.229508197,118.0,33.0,35.0
20.0,1.276595745,88.0,19.0,16.0
24.0,1.384615385,115.0,16.0,31.0
24.0,1.285714286,113.0,31.0,29.0
30.0,1.475409836,128.0,28.0,28.0
21.0,1.852941176,105.0,19.0,24.0
31.0,1.309859155,136.0,36.0,31.0
27.0,1.723404255,125.0,14.0,34.0
33.0,1.62295082,147.0,30.0,52.0
30.0,1.475409836,149.0,30.0,40.0
30.0,1.232876712,125.0,32.0,34.0
26.0,1.258064516,111.0,34.0,25.0
30.0,1.698113208,135.0,14.0,27.0
26.0,1.418181818,111.0,28.0,22.0
26.0,1.591836735,136.0,24.0,38.0
29.0,1.338461538,147.0,31.0,40.0
21.0,1.5,101.0,21.0,18.0
29.0,1.426229508,142.0,32.0,43.0
31.0,1.328571429,137.0,31.0,36.0
19.0,1.295454545,101.0,20.0,21.0
27.0,1.227272727,120.0,35.0,25.0
26.0,1.258064516,122.0,29.0,30.0
33.0,1.414285714,143.0,28.0,32.0
29.0,1.45,121.0,31.0,31.0
29.0,1.175675676,134.0,36.0,35.0
21.0,1.26,99.0,20.0,21.0
23.0,1.38,98.0,20.0,20.0
33.0,1.5,144.0,36.0,49.0
23.0,1.38,99.0,15.0,17.0
21.0,1.285714286,100.0,27.0,17.0
29.0,1.611111111,122.0,36.0,34.0
25.0,1.595744681,118.0,14.0,19.0
33.0,1.375,145.0,26.0,50.0
20.0,1.2,100.0,27.0,22.0
23.0,1.5,113.0,24.0,21.0
24.0,1.5,125.0,21.0,38.0
31.0,1.524590164,130.0,27.0,45.0
24.0,1.358490566,100.0,15.0,21.0
27.0,1.6875,116.0,24.0,35.0
26.0,1.3,112.0,35.0,25.0
25.0,1.209677419,109.0,34.0,17.0
24.0,1.5,132.0,21.0,42.0
17.0,1.307692308,81.0,9.0,13.0
26.0,1.418181818,111.0,30.0,24.0
28.0,1.826086957,120.0,25.0,39.0
24.0,2.181818182,117.0,10.0,31.0
24.0,1.636363636,120.0,17.0,39.0
31.0,1.192307692,138.0,24.0,31.0
23.0,1.277777778,98.0,31.0,17.0
22.0,1.5,113.0,24.0,20.0
23.0,1.38,94.0,21.0,19.0
37.0,1.180851064,170.0,31.0,47.0
30.0,1.475409836,173.0,30.0,64.0
31.0,1.291666667,134.0,29.0,29.0
23.0,1.232142857,118.0,20.0,31.0
33.0,1.5,144.0,34.0,42.0
19.0,1.325581395,95.0,11.0,16.0
24.0,1.24137931,119.0,29.0,22.0
22.0,1.434782609,113.0,19.0,20.0
25.0,1.41509434,104.0,15.0,22.0
30.0,1.5,121.0,33.0,35.0
26.0,1.3,133.0,21.0,32.0
29.0,1.673076923,129.0,17.0,27.0
21.0,1.369565217,89.0,10.0,16.0
23.0,1.232142857,130.0,16.0,37.0
23.0,1.301886792,111.0,28.0,26.0
25.0,1.704545455,111.0,22.0,19.0
24.0,1.285714286,106.0,19.0,20.0
25.0,1.209677419,137.0,26.0,46.0
24.0,1.24137931,106.0,32.0,26.0
23.0,1.189655172,109.0,26.0,36.0
30.0,1.343283582,126.0,25.0,35.0
30.0,1.475409836,152.0,26.0,43.0
21.0,1.431818182,105.0,15.0,22.0
33.0,1.65,145.0,16.0,39.0
33.0,2.0625,172.0,20.0,64.0
31.0,1.55,144.0,30.0,29.0
23.0,1.232142857,101.0,26.0,30.0
28.0,1.253731343,126.0,20.0,31.0
27.0,1.372881356,133.0,14.0,38.0
29.0,1.45,138.0,29.0,40.0
23.0,1.5,117.0,24.0,21.0
34.0,1.2,167.0,21.0,40.0
26.0,1.5,126.0,31.0,41.0
31.0,1.476190476,140.0,35.0,38.0
26.0,1.368421053,119.0,30.0,24.0
22.0,1.466666667,104.0,25.0,31.0
27.0,1.208955224,136.0,25.0,42.0
27.0,1.265625,128.0,18.0,35.0
30.0,1.184210526,135.0,30.0,28.0
26.0,1.418181818,107.0,27.0,25.0
26.0,2.052631579,117.0,20.0,41.0
24.0,1.24137931,119.0,29.0,22.0
26.0,1.278688525,112.0,32.0,24.0
30.0,1.232876712,150.0,35.0,50.0
26.0,1.5,111.0,29.0,24.0
29.0,1.16,153.0,34.0,55.0
23.0,1.468085106,95.0,21.0,23.0
31.0,1.291666667,139.0,29.0,38.0
25.0,1.209677419,109.0,20.0,18.0
21.0,1.166666667,127.0,20.0,35.0
25.0,1.470588235,102.0,15.0,20.0
21.0,1.369565217,106.0,21.0,19.0
26.0,1.322033898,116.0,22.0,24.0
35.0,1.280487805,148.0,36.0,37.0
28.0,1.5,137.0,24.0,26.0
21.0,1.369565217,105.0,21.0,27.0
34.0,1.47826087,151.0,29.0,44.0
27.0,1.6875,137.0,20.0,34.0
28.0,1.68,125.0,28.0,26.0
29.0,1.426229508,123.0,20.0,33.0
23.0,1.277777778,96.0,26.0,21.0
32.0,1.655172414,164.0,30.0,41.0
26.0,1.278688525,120.0,20.0,24.0
26.0,1.368421053,107.0,32.0,25.0
34.0,1.2,157.0,36.0,46.0
20.0,1.538461538,100.0,15.0,18.0
31.0,1.55,124.0,26.0,47.0
25.0,1.293103448,115.0,22.0,38.0
30.0,1.451612903,119.0,30.0,38.0
25.0,1.339285714,103.0,34.0,20.0
30.0,1.5,127.0,25.0,35.0
32.0,1.432835821,154.0,24.0,51.0
31.0,1.5,135.0,30.0,30.0
21.0,1.702702703,101.0,19.0,14.0
30.0,1.428571429,121.0,17.0,30.0
30.0,1.5,121.0,33.0,23.0
30.0,1.343283582,122.0,34.0,27.0
31.0,1.576271186,123.0,32.0,46.0
24.0,1.384615385,106.0,21.0,22.0
37.0,1.321428571,165.0,35.0,62.0
27.0,1.840909091,131.0,7.0,27.0
26.0,1.21875,111.0,26.0,20.0
31.0,1.24,142.0,28.0,41.0
26.0,1.418181818,119.0,29.0,34.0
32.0,1.432835821,136.0,33.0,45.0
24.0,1.531914894,127.0,14.0,35.0
28.0,1.473684211,132.0,20.0,52.0
23.0,1.232142857,119.0,31.0,24.0
23.0,1.533333333,120.0,23.0,21.0
25.0,1.363636364,100.0,32.0,20.0
24.0,1.309090909,99.0,34.0,19.0
25.0,1.5625,118.0,20.0,19.0
26.0,2.0,126.0,17.0,24.0
38.0,1.390243902,175.0,26.0,60.0
28.0,1.235294118,130.0,24.0,34.0
27.0,1.306451613,119.0,19.0,33.0
31.0,1.1625,151.0,26.0,46.0
26.0,1.344827586,132.0,11.0,37.0
28.0,1.527272727,114.0,29.0,36.0
29.0,1.191780822,137.0,35.0,46.0
25.0,1.315789474,106.0,30.0,25.0
33.0,1.434782609,148.0,26.0,42.0
28.0,1.5,113.0,26.0,36.0
24.0,1.756097561,113.0,15.0,25.0
29.0,1.426229508,134.0,19.0,37.0
27.0,1.265625,117.0,24.0,32.0
20.0,1.363636364,89.0,15.0,13.0
27.0,1.265625,113.0,27.0,28.0
22.0,1.833333333,113.0,16.0,22.0
22.0,1.833333333,103.0,3.0,21.0
28.0,1.292307692,122.0,14.0,25.0
30.0,1.428571429,125.0,34.0,34.0
29.0,1.5,136.0,30.0,39.0
19.0,1.295454545,85.0,15.0,17.0
30.0,1.451612903,128.0,29.0,28.0
34.0,1.146067416,166.0,36.0,39.0
23.0,1.254545455,101.0,30.0,29.0
31.0,1.148148148,158.0,36.0,57.0
26.0,1.368421053,107.0,25.0,20.0
24.0,1.565217391,113.0,20.0,18.0
31.0,1.409090909,127.0,25.0,36.0
34.0,1.5,145.0,21.0,33.0
33.0,1.414285714,142.0,29.0,31.0
36.0,1.333333333,159.0,33.0,58.0
23.0,1.254545455,103.0,36.0,22.0
28.0,1.3125,119.0,25.0,34.0
25.0,1.153846154,126.0,35.0,40.0
26.0,1.3,111.0,33.0,24.0
27.0,1.5,109.0,19.0,26.0
23.0,1.5,114.0,24.0,25.0
22.0,1.346938776,91.0,15.0,16.0
32.0,1.28,141.0,25.0,42.0
25.0,1.293103448,100.0,16.0,19.0
20.0,1.395348837,93.0,15.0,14.0
23.0,1.210526316,124.0,15.0,38.0
23.0,1.326923077,116.0,23.0,28.0
35.0,1.193181818,151.0,26.0,50.0
24.0,1.5,123.0,22.0,25.0
21.0,1.235294118,104.0,25.0,23.0
36.0,1.35,159.0,29.0,48.0
29.0,1.318181818,121.0,25.0,26.0
29.0,1.279411765,129.0,20.0,28.0
25.0,1.363636364,141.0,25.0,37.0
23.0,1.232142857,116.0,28.0,29.0
21.0,1.431818182,93.0,25.0,16.0
31.0,1.24,150.0,20.0,49.0
35.0,1.346153846,156.0,29.0,47.0
30.0,1.25,163.0,31.0,54.0
23.0,1.301886792,104.0,29.0,21.0
30.0,1.428571429,134.0,24.0,27.0
33.0,1.337837838,150.0,30.0,52.0
23.0,1.568181818,105.0,29.0,24.0
26.0,1.278688525,112.0,32.0,25.0
20.0,1.5,94.0,14.0,13.0
25.0,1.315789474,116.0,18.0,26.0
23.0,1.232142857,104.0,25.0,26.0
23.0,1.277777778,100.0,24.0,20.0
26.0,1.5,114.0,29.0,19.0
34.0,1.259259259,179.0,30.0,72.0
23.0,1.301886792,115.0,23.0,26.0
32.0,1.523809524,156.0,21.0,53.0
25.0,1.25,126.0,28.0,35.0
35.0,1.193181818,158.0,31.0,47.0
26.0,1.344827586,105.0,36.0,22.0
24.0,1.24137931,108.0,25.0,22.0
30.0,1.5,126.0,34.0,35.0
30.0,1.666666667,150.0,20.0,41.0
26.0,1.3,122.0,28.0,30.0
33.0,1.207317073,158.0,20.0,53.0
22.0,1.269230769,119.0,30.0,35.0
34.0,1.2,146.0,34.0,39.0
23.0,1.468085106,118.0,11.0,30.0
23.0,1.408163265,118.0,23.0,24.0
33.0,1.137931034,158.0,25.0,53.0
26.0,1.3,119.0,20.0,25.0
29.0,1.16,142.0,19.0,45.0
24.0,1.309090909,103.0,26.0,23.0
31.0,1.388059701,129.0,28.0,30.0
22.0,1.434782609,112.0,10.0,31.0
34.0,1.2,152.0,35.0,45.0
24.0,1.285714286,103.0,25.0,20.0
23.0,1.254545455,113.0,30.0,21.0
30.0,1.304347826,123.0,25.0,24.0
37.0,1.353658537,174.0,22.0,61.0
26.0,1.238095238,116.0,34.0,31.0
21.0,1.465116279,103.0,25.0,19.0
37.0,1.423076923,168.0,22.0,71.0
30.0,1.607142857,133.0,29.0,30.0
34.0,1.416666667,144.0,33.0,58.0
24.0,1.846153846,116.0,8.0,26.0
26.0,1.258064516,110.0,32.0,35.0
33.0,1.47761194,170.0,31.0,55.0
31.0,1.430769231,133.0,33.0,27.0
31.0,1.328571429,154.0,31.0,43.0
34.0,1.342105263,150.0,28.0,39.0
26.0,1.278688525,114.0,27.0,25.0
21.0,1.188679245,115.0,15.0,28.0
27.0,1.306451613,120.0,31.0,25.0
20.0,1.764705882,101.0,7.0,15.0
23.0,1.210526316,113.0,26.0,34.0
28.0,1.647058824,118.0,18.0,39.0
25.0,1.5625,118.0,20.0,19.0
33.0,1.337837838,151.0,34.0,45.0
25.0,1.271186441,112.0,27.0,24.0
24.0,1.469387755,111.0,21.0,30.0
23.0,1.5,98.0,20.0,22.0
20.0,1.333333333,104.0,15.0,20.0
38.0,1.52,173.0,32.0,65.0
33.0,1.546875,146.0,18.0,51.0
21.0,1.5,106.0,9.0,23.0
30.0,2.307692308,146.0,17.0,52.0
26.0,1.258064516,119.0,25.0,25.0
30.0,1.323529412,149.0,30.0,40.0
22.0,1.346938776,117.0,23.0,24.0
27.0,1.173913043,138.0,31.0,44.0
24.0,1.24137931,125.0,29.0,28.0
23.0,1.169491525,109.0,32.0,31.0
27.0,1.421052632,112.0,33.0,26.0
25.0,1.293103448,122.0,26.0,28.0
22.0,1.346938776,114.0,23.0,26.0
28.0,1.166666667,139.0,19.0,44.0
27.0,1.5,115.0,14.0,20.0
24.0,1.220338983,113.0,14.0,21.0
23.0,1.210526316,106.0,31.0,27.0
32.0,1.297297297,144.0,34.0,40.0
23.0,1.232142857,118.0,29.0,33.0
29.0,1.526315789,146.0,26.0,52.0
23.0,1.352941176,93.0,26.0,21.0
28.0,1.37704918,141.0,30.0,46.0
26.0,1.529411765,106.0,35.0,19.0
24.0,1.5,124.0,22.0,26.0
30.0,1.232876712,140.0,30.0,29.0
23.0,1.326923077,97.0,26.0,19.0
36.0,1.770491803,172.0,26.0,70.0
32.0,1.627118644,141.0,18.0,51.0
25.0,1.293103448,107.0,25.0,26.0
29.0,1.318181818,144.0,18.0,47.0
31.0,1.430769231,122.0,26.0,29.0
27.0,1.421052632,107.0,21.0,26.0
28.0,1.4,120.0,36.0,39.0
29.0,1.553571429,119.0,20.0,38.0
23.0,1.326923077,112.0,26.0,24.0
28.0,1.473684211,119.0,27.0,38.0
31.0,1.388059701,135.0,22.0,34.0
29.0,1.242857143,130.0,35.0,33.0
23.0,1.301886792,121.0,27.0,36.0
26.0,1.392857143,107.0,22.0,24.0
25.0,1.209677419,109.0,34.0,18.0
18.0,1.285714286,92.0,25.0,15.0
19.0,1.266666667,94.0,19.0,17.0
28.0,1.647058824,133.0,29.0,41.0
34.0,1.64516129,153.0,29.0,46.0
27.0,1.125,133.0,30.0,38.0
23.0,1.301886792,105.0,27.0,24.0
29.0,1.242857143,127.0,18.0,30.0
30.0,1.525423729,132.0,33.0,45.0
26.0,1.444444444,108.0,26.0,23.0
32.0,1.215189873,142.0,35.0,39.0
26.0,1.902439024,107.0,13.0,31.0
34.0,1.324675325,155.0,24.0,51.0
31.0,1.192307692,141.0,25.0,30.0
25.0,1.530612245,98.0,20.0,30.0
35.0,1.179775281,165.0,30.0,68.0
30.0,1.232876712,146.0,36.0,47.0
26.0,1.471698113,134.0,31.0,45.0
25.0,1.19047619,122.0,25.0,38.0
19.0,1.5,89.0,11.0,12.0
27.0,1.227272727,119.0,29.0,24.0
32.0,1.215189873,150.0,21.0,47.0
21.0,1.465116279,97.0,13.0,14.0
27.0,1.327868852,123.0,21.0,29.0
39.0,1.3,184.0,37.0,77.0
24.0,1.309090909,115.0,20.0,22.0
22.0,1.692307692,107.0,17.0,24.0
